minsector_id,pred
129748,1.971500039100647
156703,1.5193113088607788
119912,1.7884668111801147
148778,0.7358464002609253
147943,1.095931053161621
122459,1.8301783800125122
142589,1.8271830081939697
155935,1.6889736652374268
129129,2.1482186317443848
158160,1.3176910877227783
150576,0.7921713590621948
127582,1.0100376605987549
251183,1.7516742944717407
135953,2.0341649055480957
144939,1.5395694971084595
120451,1.3546605110168457
127300,1.5900840759277344
145657,1.8225171566009521
151011,1.8384486436843872
151592,1.5591684579849243
147278,1.4631872177124023
123210,1.4529364109039307
129768,2.0884392261505127
133608,2.015042781829834
145584,1.60263991355896
251132,1.4045913219451904
123076,1.13881516456604
139010,1.6675214767456055
134384,1.849473476409912
119733,2.0025546550750732
147352,1.8953779935836792
120263,2.219224452972412
146226,1.5303432941436768
123898,1.019473671913147
133840,1.8965708017349243
138262,1.4478834867477417
120108,1.9453374147415161
128741,1.6131434440612793
120952,1.3001604080200195
142480,2.046961784362793
250792,0.9708617329597473
149482,1.3788872957229614
135320,1.991174340248108
137834,1.8865516185760498
257135,1.7374354600906372
143304,1.8747639656066895
139249,1.9010497331619263
119865,2.227574348449707
134686,1.9806441068649292
125994,0.9555678963661194
139564,1.6116403341293335
122539,2.0811784267425537
127893,1.7248198986053467
143262,1.829797387123108
119475,1.5566667318344116
138563,1.7268550395965576
126901,1.366288661956787
138425,1.9345431327819824
129269,2.049996852874756
148028,1.3548927307128906
132321,2.1217100620269775
140742,1.7508352994918823
119473,1.1778020858764648
144527,1.0832833051681519
124348,2.003300189971924
140806,1.4743882417678833
121904,1.4100114107131958
240123,1.623935341835022
150064,1.3311322927474976
146843,1.697748064994812
141330,1.7938551902770996
123125,1.5120084285736084
120118,1.5080558061599731
137604,1.6200244426727295
152178,1.7530276775360107
135365,1.477660059928894
144898,0.8953315019607544
129316,1.7443262338638306
133839,1.5624669790267944
128908,1.6869823932647705
146126,1.577620506286621
136599,1.748860478401184
127898,1.6845721006393433
123973,1.6722209453582764
147602,1.9627337455749512
140760,1.6472266912460327
129295,2.5186309814453125
147300,2.0121161937713623
147898,1.1206659078598022
151676,1.029422640800476
119468,1.6642959117889404
131965,1.8981311321258545
123461,2.1037254333496094
137410,2.044619560241699
119469,2.034728527069092
123959,1.7984074354171753
135118,1.5640150308609009
120073,1.5626088380813599
134291,2.2336294651031494
138341,1.6884182691574097
122983,1.760838270187378
140616,1.905377984046936
148048,1.393352746963501
126999,1.8518060445785522
144825,1.6534847021102905
148599,0.9332632422447205
130332,1.9506237506866455
132096,1.9429000616073608
140428,1.6443594694137573
126422,1.1631674766540527
125650,433.3780822753906
139888,1.6909867525100708
143968,2.491551399230957
124535,1.7090243101119995
134259,2.3091461658477783
144780,1.6228322982788086
123669,1.6437604427337646
136853,1.1440362930297852
142545,1.120235562324524
123894,1.8565407991409302
125488,1.3831901550292969
119736,0.7640222907066345
134144,1.7013132572174072
132364,2.026995897293091
144063,2.0115489959716797
132702,2.085846185684204
125057,2.294365167617798
124308,2.1618762016296387
120096,1.6188373565673828
139939,1.9008777141571045
135181,1.756027340888977
133755,1.8930158615112305
136293,1.5888999700546265
133615,1.9654988050460815
135233,1.6730079650878906
139201,1.630589246749878
128080,1.764428734779358
127662,1.4961307048797607
136067,1.9331005811691284
120133,0.9913473725318909
134911,2.0839736461639404
162274,1.298470377922058
140635,1.620768427848816
125029,1.6221740245819092
140818,1.7654492855072021
129157,1.992762804031372
119893,1.6404879093170166
147881,1.5827569961547852
137639,1.8863592147827148
129201,1.9276708364486694
120236,0.6910962462425232
119960,1.3198730945587158
144882,1.4580026865005493
121215,1.7713050842285156
143214,1.1135663986206055
124390,2.0965471267700195
138588,2.007045269012451
125592,1.4620771408081055
124172,0.7577927112579346
157303,1.7738676071166992
135253,1.79787015914917
120448,1.9570077657699585
129134,2.0482208728790283
140858,1.7287582159042358
144759,1.0459586381912231
128187,1.7951163053512573
144436,1.540974497795105
126823,2.006045341491699
147871,1.1169090270996094
127553,1.045347809791565
160342,1.9047375917434692
121707,1.2978614568710327
147099,2.059468984603882
162466,1.2208870649337769
145789,1.5157246589660645
132637,2.039081573486328
129138,1.9172683954238892
122467,1.5982670783996582
119550,1.2678524255752563
129662,1.9337289333343506
124286,1.4652409553527832
133749,1.9461358785629272
160928,1.847893238067627
125270,1.5147258043289185
135659,1.192513108253479
144816,1.8165372610092163
145875,1.0116382837295532
151547,1.6862002611160278
242997,2.5414211750030518
137782,1.583875060081482
120237,1.2311347723007202
155551,2.072760581970215
122461,1.2961667776107788
127148,1.7642902135849
130001,1.8550678491592407
151737,1.1780037879943848
124178,1.4666433334350586
162296,1.1303192377090454
144345,1.520207166671753
119668,1.1708860397338867
126568,1.1527369022369385
120005,1.187709927558899
148295,1.1598340272903442
125424,0.6774545907974243
140747,1.5514789819717407
147895,0.9660548567771912
135002,2.0546960830688477
134713,1.8583465814590454
127849,0.6325423121452332
119749,1.1685975790023804
123213,1.9100271463394165
144501,1.046372890472412
119634,1.5657800436019897
142526,1.9108331203460693
127846,0.9752987027168274
138233,1.8101766109466553
123236,1.7192376852035522
129719,1.8111835718154907
126289,1.1374095678329468
145410,1.6626218557357788
123964,1.8195009231567383
137603,1.5641018152236938
129440,1.9808881282806396
126938,1.9091163873672485
143342,1.806147575378418
120110,1.6610779762268066
148042,1.1601046323776245
138663,1.8920108079910278
131284,1.8112709522247314
145905,0.733116626739502
122853,1.107598900794983
147345,1.7296552658081055
132245,2.1110477447509766
132652,2.0115392208099365
126082,1.9927505254745483
147223,1.9451162815093994
147125,2.197326898574829
132538,2.011639356613159
122476,1.62667715549469
142853,1.170452356338501
135352,1.7652868032455444
128277,1.6730955839157104
140688,1.8141781091690063
151398,0.9227345585823059
147256,1.367972731590271
148589,0.9020683169364929
132187,2.1056318283081055
123098,1.7573925256729126
122738,1.7421436309814453
131273,1.7751275300979614
135268,1.6714153289794922
147879,1.1213033199310303
122618,1.2850804328918457
157043,0.8010363578796387
157681,1.4957247972488403
120184,1.6315268278121948
122863,0.9223799109458923
120135,1.5680104494094849
158961,1.0405170917510986
134170,2.1261777877807617
132797,2.110112190246582
123374,1.0798215866088867
146878,2.1108624935150146
146839,1.8072617053985596
120004,2.2068099975585938
127099,1.4229143857955933
127702,2.1713435649871826
147627,1.8881295919418335
124566,1.674294114112854
135306,1.5672367811203003
161442,1.55608332157135
146910,1.8747856616973877
129688,1.9778456687927246
140790,2.0336499214172363
123783,1.9087352752685547
149209,1.5166860818862915
126666,1.6592878103256226
144479,1.0812675952911377
142228,1.1124540567398071
135133,1.7405201196670532
130630,1.5672262907028198
129814,2.004887104034424
145611,1.8470381498336792
144603,0.8624119162559509
123949,1.3275092840194702
147883,1.8491309881210327
138210,1.866277813911438
122831,1.1426697969436646
134233,2.2286946773529053
122810,1.9735935926437378
162402,1.2604156732559204
150837,1.8762438297271729
126630,0.9463538527488708
245235,1.698740839958191
143570,0.9353218078613281
146505,2.637305974960327
129148,2.15224027633667
142203,1.0929242372512817
126713,1.5710684061050415
152336,0.8809536099433899
145594,0.968869149684906
139270,1.601370096206665
132247,1.9850318431854248
134763,1.774163842201233
143112,1.5831537246704102
140345,1.5542142391204834
155189,0.9776404500007629
133810,2.312296152114868
121054,2.1407644748687744
161207,1.0283187627792358
125953,2.371081590652466
135610,1.9843095541000366
160789,1.4556574821472168
135744,1.946576476097107
136798,1.9205881357192993
128698,1.4868648052215576
126036,0.8107045888900757
144581,1.4507616758346558
122446,1.451430320739746
148146,1.1579896211624146
139074,1.521124005317688
120293,1.5604419708251953
138375,1.6659955978393555
145150,1.41338050365448
133364,2.049485445022583
155431,1.61116361618042
141289,1.9044638872146606
122958,1.564998745918274
256095,2.1870882511138916
146863,1.416351556777954
134319,1.932511329650879
144998,1.4722599983215332
140765,1.7750738859176636
142980,1.105717420578003
127089,1.4622023105621338
127972,1.5106099843978882
128487,1.7554093599319458
144550,1.075194239616394
119492,1.135075330734253
122879,1.018012523651123
127393,1.4036085605621338
129173,2.0790021419525146
127458,2.046031951904297
125745,1.4470986127853394
119452,2.5514075756073
138449,1.8731410503387451
135580,1.4917762279510498
120182,1.5900909900665283
142557,1.5240501165390015
128415,1.7791625261306763
126626,1.4318665266036987
140358,1.4804434776306152
146870,1.8963621854782104
138217,1.81606125831604
124868,2.2621681690216064
125452,2.0493276119232178
139194,0.9955488443374634
143582,1.518165111541748
132150,2.077955961227417
141049,1.7327111959457397
147963,0.9864436388015747
132173,2.025977849960327
142152,1.271448016166687
142574,1.6865344047546387
126764,2.1762237548828125
143345,1.4908300638198853
124474,1.114485263824463
122761,1.7006521224975586
129634,2.4806973934173584
123061,1.539781928062439
156360,0.9454789161682129
127843,0.6993833184242249
132626,2.023904323577881
124431,1.1360830068588257
147885,1.3664813041687012
160641,1.216312050819397
147665,1.64840567111969
125069,1.5363333225250244
138188,1.908521056175232
124764,1.6773056983947754
139607,1.5886118412017822
122653,1.5268958806991577
143238,1.5927724838256836
124579,1.8570255041122437
128608,1.7413266897201538
120144,1.3043357133865356
120443,1.7103676795959473
153378,1.134853482246399
140652,1.5564361810684204
141284,1.7591030597686768
122912,1.4202072620391846
120161,1.4152987003326416
155140,1.0120198726654053
156582,1.8398910760879517
155247,0.9894339442253113
148913,0.6170642971992493
138494,1.7238788604736328
124653,1.8294968605041504
160416,1.6928869485855103
132295,2.080305576324463
124594,1.7492262125015259
138707,1.5442792177200317
138610,1.7253608703613281
142571,1.42044198513031
145456,0.8268366456031799
133747,2.1118357181549072
139892,1.9266854524612427
160780,1.3431637287139893
128062,1.688943862915039
155246,1.0087733268737793
155131,1.2833811044692993
120210,1.5951659679412842
127511,1.0466562509536743
124285,1.6683610677719116
133497,2.246096611022949
138547,1.9171684980392456
157662,1.853978157043457
134663,2.092214345932007
155319,1.440687656402588
128255,1.6786030530929565
139347,1.5412014722824097
142820,1.5072649717330933
146939,1.7028820514678955
138904,1.3755542039871216
155833,1.5449305772781372
149185,1.3757193088531494
139210,0.9585369825363159
137653,1.775395393371582
134280,2.094306707382202
130534,2.046311140060425
149926,1.8380886316299438
124585,0.9446457028388977
119807,1.3137340545654297
141297,1.7159801721572876
140716,1.7079092264175415
148142,1.1555582284927368
127867,1.7635754346847534
134880,1.7416199445724487
143578,1.5560026168823242
147027,1.614721655845642
142395,1.0898181200027466
150370,1.6902127265930176
144487,0.8980976939201355
127465,1.6481389999389648
148884,0.676044762134552
126545,1.7925398349761963
122634,0.9508036375045776
144053,1.470693588256836
127541,1.7329620122909546
121219,1.7374155521392822
137025,1.9821031093597412
147666,2.061474084854126
120112,1.4629061222076416
140666,1.5176619291305542
119602,1.5806766748428345
142735,1.470192551612854
124836,1.5063289403915405
122837,1.377379059791565
123681,2.10322904586792
124737,1.2855749130249023
125402,1.4171810150146484
140764,1.710470199584961
135813,1.5413728952407837
120018,1.2040680646896362
148514,1.6139461994171143
142772,1.3562705516815186
119988,1.9081755876541138
122272,1.4004693031311035
127955,2.0392911434173584
160404,1.2795389890670776
124743,0.7202107310295105
127180,1.6350494623184204
126193,2.080454111099243
135092,1.652001142501831
142505,1.8176614046096802
131696,2.0758614540100098
142069,1.7231734991073608
158990,1.1380912065505981
143588,0.850941002368927
122860,1.3523387908935547
157052,0.9906029105186462
146882,1.743033766746521
124720,0.8892689347267151
119,1.8649616241455078
134491,1.6827651262283325
248872,2.5187299251556396
142723,1.0954402685165405
119660,1.232037901878357
145670,1.5733734369277954
132297,2.1624200344085693
136764,1.6513718366622925
137180,2.0224661827087402
139130,1.8481978178024292
145554,1.4652305841445923
148765,0.8132486939430237
130470,1.8716120719909668
134020,1.9073874950408936
119742,1.6144120693206787
147347,1.757538914680481
121772,1.9304931163787842
147893,1.2379099130630493
150431,1.7726432085037231
126664,2.0465009212493896
135050,1.805615782737732
149927,1.809043526649475
119937,1.5684776306152344
144302,1.1889517307281494
119588,1.468182921409607
147375,1.7816162109375
120360,1.0800862312316895
125752,1.2300324440002441
140911,1.9425060749053955
127,2.053028106689453
156590,1.387257695198059
148982,0.7809746265411377
124265,1.8442398309707642
125742,1.274553894996643
140400,1.3818408250808716
129038,1.7759875059127808
154791,1.9724103212356567
119591,1.3384089469909668
148966,0.7170472145080566
127969,1.7158002853393555
158888,1.3998223543167114
252542,2.5309078693389893
121672,1.6132652759552002
125497,1.678550362586975
126271,1.5273996591567993
124340,1.5113500356674194
134946,1.9997912645339966
137352,1.9173977375030518
150192,1.4263248443603516
126254,1.7719372510910034
244264,1.0926461219787598
129517,2.06180477142334
126287,2.2177724838256836
148162,1.4578458070755005
123071,1.51991605758667
148362,1.591356873512268
124640,1.0385335683822632
123904,2.1579973697662354
124508,1.3121088743209839
120035,1.7446845769882202
120963,1.7433151006698608
132176,2.0288546085357666
146429,1.7639082670211792
139120,1.8527905941009521
131606,2.251152276992798
134448,2.0653913021087646
137632,2.079836130142212
139199,1.6326574087142944
143085,1.4263601303100586
148965,0.6931329965591431
139002,1.5509930849075317
122515,1.7676507234573364
147248,1.8130147457122803
130565,1.9838966131210327
243733,1.605215311050415
127003,0.5216377377510071
120183,1.791107177734375
144337,1.3459148406982422
122785,1.02303147315979
159029,1.4639710187911987
139221,1.2423691749572754
146815,1.721695065498352
126285,1.8423460721969604
129143,2.286482572555542
121221,1.7367161512374878
138631,1.7464978694915771
152038,1.3719431161880493
143357,1.2933269739151
134250,2.008317708969116
125732,1.5757712125778198
160724,1.1140259504318237
135180,1.7327853441238403
140648,1.796327829360962
139053,1.4617388248443604
133722,2.0516748428344727
143078,1.4570232629776
147332,1.5891894102096558
128538,1.8515551090240479
120193,1.0976173877716064
137212,1.8746223449707031
145956,1.552752137184143
158653,1.9683451652526855
127101,1.4415758848190308
126011,1.4845420122146606
135188,1.7040293216705322
136269,1.5742446184158325
154896,1.7778187990188599
143572,0.9604408144950867
145602,1.8624093532562256
124544,1.8189866542816162
138502,1.6686763763427734
145747,1.8278597593307495
124821,1.2652796506881714
134415,2.1088366508483887
149868,1.1495882272720337
143081,1.487451195716858
138295,1.8426591157913208
135439,1.5750011205673218
144768,1.7000818252563477
250161,1.7830402851104736
139008,1.8092806339263916
119848,1.4074816703796387
134596,2.2357826232910156
132202,1.744659185409546
126541,1.61626398563385
162233,1.3611241579055786
146860,1.8727216720581055
136185,1.6918405294418335
131379,2.0441153049468994
122437,1.6286152601242065
143470,1.4216840267181396
135578,1.3891122341156006
131232,2.278571128845215
135444,1.8017370700836182
138066,1.6653950214385986
127583,1.4250693321228027
127963,1.8724232912063599
125774,1.8036868572235107
136632,1.2702032327651978
129174,2.276557683944702
142232,1.251314401626587
148955,1.054613709449768
134268,2.094029664993286
120947,1.8813369274139404
123788,34.8079833984375
160798,1.1370257139205933
143130,1.6147065162658691
162351,1.0932129621505737
119524,1.3581891059875488
131280,2.111578941345215
148740,2.0534720420837402
147105,2.0703535079956055
122475,1.2671880722045898
119959,2.0641064643859863
147344,1.8388513326644897
126280,1.5768154859542847
137337,1.8833428621292114
146955,1.3925644159317017
125977,1.2709743976593018
123326,1.7881176471710205
126965,0.8907149434089661
127067,1.1904274225234985
143436,1.9426630735397339
138492,1.569191813468933
155458,1.857248306274414
132463,2.381504774093628
139117,1.527861475944519
143266,1.7434072494506836
122438,1.087038516998291
149167,2.007749080657959
132243,2.0198731422424316
119657,1.5037212371826172
126939,1.3029112815856934
124856,1.6497581005096436
120138,0.8815188407897949
128078,1.6537362337112427
142600,1.0816066265106201
120054,1.565578818321228
142583,1.3207560777664185
137282,1.7338225841522217
134222,2.374694347381592
143828,1.3787310123443604
160268,1.4101996421813965
148945,0.6561887860298157
136257,0.8089202046394348
129631,1.8466063737869263
143330,1.7160283327102661
145621,1.4506309032440186
129871,2.0954744815826416
152659,1.1078674793243408
151212,1.0814980268478394
123016,1.4052703380584717
143300,1.5400054454803467
120400,1.0597611665725708
124780,1.728278636932373
144857,1.4821947813034058
126211,1.7031625509262085
147688,1.5542840957641602
127097,1.398850679397583
155593,1.610596776008606
145912,0.973324179649353
127238,2.138197422027588
123395,1.3400554656982422
159347,1.3799467086791992
241382,1.324433445930481
126800,0.8753449320793152
140727,1.5011521577835083
123989,1.152785301208496
156088,0.9370065927505493
151762,1.1193561553955078
148566,0.9374169111251831
123011,1.9505703449249268
120226,1.2594407796859741
146205,1.0212652683258057
147926,1.1547554731369019
125978,1.2325483560562134
125522,1.7572050094604492
128372,1.5060354471206665
136159,1.9894992113113403
146871,2.072105884552002
160822,1.1109510660171509
146268,1.1811968088150024
133604,2.205005407333374
132155,2.083935022354126
151894,1.6758333444595337
135266,1.9063984155654907
122339,1.7571183443069458
143144,1.5454074144363403
133846,1.913070797920227
119551,1.128875732421875
144863,1.5458141565322876
131934,1.5614241361618042
137082,2.5503933429718018
142563,1.0368541479110718
119683,1.10499107837677
145782,1.646689534187317
144467,1.0125688314437866
127977,1.787022590637207
119708,2.1251821517944336
130558,2.0798563957214355
155505,1.4187170267105103
145632,1.5607033967971802
141026,1.4868183135986328
141237,1.4589914083480835
124197,1.7042088508605957
122838,1.3329957723617554
135222,1.8113744258880615
123075,1.2610831260681152
120064,1.6045230627059937
134417,2.0283563137054443
147896,1.1112890243530273
140908,1.545192837715149
161052,1.1206870079040527
124457,1.4872301816940308
143296,1.9439442157745361
126783,1.245824933052063
120106,1.9306944608688354
120252,1.0705718994140625
120084,1.510968565940857
137184,1.8451169729232788
155196,1.1438279151916504
132151,2.1519901752471924
147010,2.1968531608581543
119741,2.0624196529388428
126484,1.6403909921646118
140570,1.8224354982376099
146906,1.9431788921356201
123333,1.5009393692016602
123109,1.3828380107879639
124880,1.184456467628479
127851,0.8359334468841553
134132,1.9178105592727661
126496,1.8128372430801392
120961,1.5169792175292969
142522,1.961619257926941
132108,1.6960314512252808
129135,2.37567138671875
138224,1.824805736541748
147351,1.7639787197113037
146922,1.6329100131988525
122984,1.2133783102035522
156853,1.8804985284805298
148272,0.8530529737472534
129227,2.36354660987854
147959,1.4900615215301514
143883,1.4198144674301147
149987,2.0648272037506104
120227,1.065307855606079
139328,1.5842317342758179
125845,1.1493827104568481
120126,2.090806484222412
133567,2.0449910163879395
125833,1.0391539335250854
139183,1.465239405632019
139119,1.4697469472885132
140801,1.6361933946609497
135428,1.4323008060455322
120195,1.4279673099517822
156078,0.8278501033782959
151175,0.9422875642776489
124682,1.3242597579956055
130152,2.1007800102233887
145695,1.6977696418762207
134390,2.124363660812378
58087,1.6624705791473389
144645,1.515430212020874
139222,1.4530470371246338
155437,1.5393898487091064
156334,1.1969372034072876
139073,1.5956721305847168
140444,1.447772741317749
145902,1.5466521978378296
119968,0.9354609847068787
119642,1.8892269134521484
119894,1.831168293952942
145591,1.6017651557922363
127219,1.511800765991211
134290,1.9107033014297485
130491,2.1418678760528564
128060,1.8405152559280396
126746,1.6566781997680664
123227,1.6816309690475464
124345,2.493985652923584
127701,1.7695529460906982
122839,1.617525339126587
150044,1.1190993785858154
149309,0.9878267645835876
157437,1.6027603149414062
126207,1.4850441217422485
120140,1.085059642791748
146840,1.9765304327011108
132316,1.9621189832687378
120014,1.7607688903808594
127026,1.4128692150115967
145152,1.3992081880569458
134519,2.0820019245147705
146858,1.7914475202560425
122796,1.9988495111465454
150107,1.4982880353927612
125017,0.8410235047340393
131275,2.0231449604034424
134696,2.1390483379364014
137120,2.014791488647461
148573,1.6957358121871948
244434,1.6549924612045288
120015,1.7677053213119507
140354,1.7169466018676758
120104,2.089761734008789
119720,2.047520160675049
128512,1.731719970703125
138713,1.8636281490325928
140777,1.695235013961792
120750,1.323245644569397
127068,0.9110237956047058
119576,1.4884265661239624
142721,1.0385860204696655
134312,1.755997896194458
134195,1.9704655408859253
131375,1.9195597171783447
144540,0.9790279269218445
143482,1.4770042896270752
257706,1.011722445487976
148835,0.8774943947792053
142520,1.887045979499817
156485,0.7734363675117493
134920,2.3800625801086426
121562,1.7504388093948364
148250,1.2195004224777222
144073,1.4582865238189697
124591,0.8402631878852844
130115,1.9972635507583618
122431,1.6958248615264893
122409,1.1411314010620117
138824,1.2298420667648315
136857,2.10364031791687
125649,1.4750741720199585
161841,1.913813591003418
139256,0.9324681162834167
130581,1.9248325824737549
133595,2.2064738273620605
161063,1.5623185634613037
140178,1.6720603704452515
129348,1.9799177646636963
125142,0.8552547693252563
129630,1.8996440172195435
142320,1.261901617050171
132172,1.9622747898101807
135242,1.4723045825958252
134171,2.1835405826568604
161552,0.9294812679290771
144875,1.2049368619918823
123243,2.242888927459717
119998,1.397951602935791
127835,2.0709471702575684
130567,2.0154621601104736
129182,2.0778236389160156
141282,1.6616212129592896
123679,1.9099769592285156
145431,1.422531247138977
126898,1.1925034523010254
142983,1.5151249170303345
160363,1.4971243143081665
139359,1.4266808032989502
134308,2.0311825275421143
158357,1.809305191040039
135254,1.5500521659851074
130643,1.726940393447876
127466,2.346039295196533
126508,0.8006105422973633
147048,2.0607895851135254
146827,2.0053887367248535
155193,1.0354886054992676
162363,1.1025439500808716
144477,1.1315401792526245
120399,1.0005130767822266
148952,0.865238606929779
129592,1.8765381574630737
139559,1.7751433849334717
146862,1.651718020439148
143593,1.5772082805633545
151977,1.326392650604248
145548,1.0119216442108154
135461,1.4812731742858887
133380,2.1853599548339844
136157,1.8329161405563354
137986,2.0462586879730225
148922,0.6843448281288147
159592,0.999905526638031
150008,0.9799742102622986
139197,0.9890292286872864
145660,1.4858484268188477
134307,2.038001537322998
124759,1.7564969062805176
127975,1.769539713859558
144581,1.6575368642807007
138826,1.8530253171920776
119479,1.3062725067138672
127965,1.781137466430664
129147,2.0398545265197754
124556,1.4882129430770874
120047,1.5520060062408447
153596,1.524994969367981
135351,1.6420427560806274
129189,1.8666385412216187
139196,1.0001553297042847
134258,2.2101848125457764
142537,1.9766569137573242
143276,1.1114646196365356
148946,0.7030475735664368
124486,1.5765713453292847
122765,2.4626595973968506
126948,1.6903783082962036
120147,1.1195597648620605
148158,1.0677634477615356
123264,1.8812870979309082
125420,0.6664217710494995
123201,2.095923662185669
144562,1.05400550365448
123838,1.5816848278045654
125766,0.9278255105018616
148559,2.056551218032837
144498,0.8495619893074036
124159,2.111754894256592
124316,1.8643279075622559
135121,1.795751690864563
124541,1.0541057586669922
137624,1.939316749572754
142990,1.0926084518432617
147066,1.6514170169830322
119703,2.157025098800659
257701,1.092879295349121
131664,2.0279319286346436
155973,1.4454154968261719
124629,1.995435357093811
161231,1.1729410886764526
148593,1.5894962549209595
154078,1.3179947137832642
122964,1.552149772644043
155468,2.1040666103363037
149018,1.0949515104293823
138184,1.8360813856124878
132623,2.004318952560425
130899,1.5472522974014282
160460,1.6058640480041504
148883,1.0453542470932007
139886,1.6933664083480835
140642,1.6130428314208984
129277,2.2449212074279785
124283,1.522857904434204
152778,2.1587729454040527
134428,2.016169309616089
143019,1.126055121421814
155469,1.820561170578003
122669,1.055801272392273
143320,1.7144238948822021
136088,1.964630365371704
148768,0.7053038477897644
120074,1.59883451461792
120033,1.7768046855926514
