arc_id,pred
119558,0.5667463541030884
119559,0.7693318128585815
119559,0.7693318128585815
119560,0.6697525382041931
119561,0.7609848976135254
119562,0.7034427523612976
119564,0.6240065097808838
119565,0.5913240909576416
119569,0.557017982006073
119571,0.5079022645950317
119571,0.5079022645950317
119572,0.40663912892341614
119573,0.5161380767822266
119574,0.4750016927719116
119575,0.5229895114898682
119576,0.5027014017105103
119577,0.49289825558662415
119578,0.3431531488895416
119579,0.5255398154258728
119580,0.5552898049354553
119581,0.4626621603965759
119582,0.4611999988555908
119583,0.3372328579425812
119584,0.4177992343902588
119585,0.46975022554397583
119586,0.5478781461715698
119587,0.6003459692001343
119588,0.5239979028701782
119589,0.6248824596405029
119590,0.2089003622531891
119591,0.30184394121170044
119592,0.23708023130893707
119593,0.3090697228908539
119594,0.35167625546455383
119595,0.4754144549369812
119596,0.3772432208061218
119597,0.3471353054046631
119598,0.49202460050582886
119599,0.48123812675476074
119600,0.5368699431419373
119601,0.41552332043647766
119602,0.3892630636692047
119604,0.0966409221291542
119605,0.10073378682136536
119607,0.6477932929992676
119607,0.6354131102561951
119607,0.6477932929992676
119607,0.6354131102561951
119607,0.6477932929992676
119607,0.6354131102561951
119607,0.6477932929992676
119607,0.6354131102561951
119607,0.6477932929992676
119607,0.6354131102561951
119616,0.15401345491409302
119618,0.22174283862113953
119619,0.22847306728363037
119620,0.4014603793621063
119621,0.1325688660144806
119622,0.16220758855342865
119625,0.48378637433052063
119626,0.08896634727716446
119627,0.2278454303741455
119628,0.05365738645195961
119629,0.1146305650472641
119630,0.3193001449108124
119634,0.5326303839683533
119635,0.728481113910675
119636,0.49459511041641235
119637,0.1460801661014557
119638,0.302606463432312
119638,0.26963698863983154
119638,0.27175986766815186
119638,0.2781980037689209
119638,0.2789381444454193
119638,0.28265708684921265
119638,0.28312888741493225
119638,0.2929602265357971
119639,0.24050873517990112
119640,0.2795694172382355
119641,0.32798632979393005
119642,0.5536177158355713
119642,0.579886257648468
119642,0.5536177158355713
119642,0.579886257648468
119643,0.29378315806388855
119644,0.1191316694021225
119645,0.09602997452020645
119646,0.07189333438873291
119647,0.0975041314959526
119648,0.12655644118785858
119649,0.3686164617538452
119650,0.11347009241580963
119651,0.8074619770050049
119651,0.8074619770050049
119653,0.37591633200645447
119654,0.45838427543640137
119654,0.45838427543640137
119657,0.21082301437854767
119658,0.46355611085891724
119659,0.44227781891822815
119659,0.4257405996322632
119660,0.47792503237724304
119660,0.4896268844604492
119661,0.5268645882606506
119662,0.7148191928863525
119662,0.7148191928863525
119662,0.7148191928863525
119662,0.7148191928863525
119662,0.7148191928863525
119662,0.7148191928863525
119662,0.7148191928863525
119663,0.46396249532699585
119663,0.46396249532699585
119663,0.46396249532699585
119664,0.6067420244216919
119665,0.588820219039917
119668,0.005416981875896454
119669,0.3515760004520416
119670,0.7830643057823181
119672,0.3277146518230438
119673,0.3341410756111145
119674,0.5555317997932434
119674,0.5383221507072449
119674,0.5555317997932434
119674,0.5383221507072449
119674,0.5555317997932434
119674,0.5383221507072449
119674,0.5555317997932434
119674,0.5383221507072449
119675,0.6429315209388733
119675,0.6429315209388733
119676,0.3840346336364746
119678,0.2847966253757477
119678,0.2616076171398163
119679,0.23453424870967865
119683,0.4486165940761566
119683,0.4510915279388428
119684,0.27484551072120667
119685,0.04097507521510124
119688,0.11172584444284439
119689,0.10565480589866638
119690,0.4235713481903076
119691,0.788121223449707
119691,0.788121223449707
119691,0.788121223449707
119692,0.13731257617473602
119692,0.13731257617473602
119693,0.5135236382484436
119694,0.5593976974487305
119694,0.5504475235939026
119695,0.20920872688293457
119696,0.22659189999103546
119697,0.6923564076423645
119698,0.5462785363197327
119699,0.14826807379722595
119700,0.13961350917816162
119703,0.3501115143299103
119704,0.2180786281824112
119705,0.2578626275062561
119706,0.4217926859855652
119706,0.43731823563575745
119707,0.4520629346370697
119707,0.47377151250839233
119708,0.0635761097073555
119709,0.2677226960659027
119710,0.3037142753601074
119711,0.23184673488140106
119712,0.48897165060043335
119713,0.19896644353866577
119714,0.2502981126308441
119715,0.29093632102012634
119716,0.33124855160713196
119717,0.42241621017456055
119717,0.42241621017456055
119718,0.43870821595191956
119720,0.6069190502166748
119720,0.6069190502166748
119720,0.6069190502166748
119720,0.6069190502166748
119721,0.6132745146751404
119721,0.5982776880264282
119721,0.6132745146751404
119721,0.5982776880264282
119722,0.010456240735948086
119723,0.1540168970823288
119724,0.001714174053631723
119725,0.15463192760944366
119726,0.1262895166873932
119727,0.1267666071653366
119728,0.0349828265607357
119729,0.12711594998836517
119733,0.13139285147190094
119734,0.45222270488739014
119734,0.45222270488739014
119735,0.3803975284099579
119735,0.3803975284099579
119735,0.3803975284099579
119735,0.3803975284099579
119735,0.3803975284099579
119735,0.3803975284099579
119735,0.3803975284099579
119735,0.3803975284099579
119735,0.3803975284099579
119735,0.3803975284099579
119736,0.5453475713729858
119737,0.83388751745224
119738,0.8021275401115417
119738,0.7935056090354919
119739,0.15544483065605164
119739,0.1510542780160904
119740,0.2728959321975708
119744,0.2721407413482666
119745,0.22374632954597473
119749,0.704515278339386
119751,0.3911176323890686
119752,0.4586905539035797
119755,0.41210171580314636
119756,0.2226780652999878
119779,0.5189027786254883
119780,0.5095884203910828
119781,0.5098314881324768
119782,0.6053484082221985
119783,0.3717602491378784
119784,0.3977499008178711
119785,0.09802207350730896
119800,0.349662721157074
119806,2.4930994186433963e-05
119807,0.6384735703468323
119810,0.2714881896972656
119811,0.18866190314292908
119812,0.2763004004955292
119813,0.21710039675235748
119830,0.004650199320167303
119831,0.23786494135856628
119833,0.21508166193962097
119834,0.1389913111925125
119837,0.07780447602272034
119838,0.2175622582435608
119839,0.09088708460330963
119840,6.479642138401687e-07
119841,0.06419540196657181
119842,0.0710163488984108
119843,0.06052015721797943
119844,0.05075380578637123
119845,0.10627701133489609
119846,0.18233327567577362
119847,0.18269141018390656
119848,0.22249528765678406
119849,0.22704942524433136
119855,0.6658406257629395
119862,0.12290944904088974
119863,0.10813181102275848
119864,0.6176824569702148
119864,0.6176824569702148
119864,0.6176824569702148
119865,0.08694697171449661
119866,0.18665625154972076
119867,0.19067545235157013
119868,0.0795716866850853
119869,0.07405330240726471
119870,0.2056858390569687
119871,0.23766808211803436
119872,0.038185033947229385
119873,0.19944892823696136
119874,0.13481490314006805
119875,0.7737089991569519
119876,0.7624044418334961
119877,0.6917348504066467
119877,0.6924957036972046
119877,0.692425549030304
119878,0.8091292381286621
119878,0.8227012753486633
119878,0.8331393003463745
119879,0.2505890130996704
119880,0.2167140692472458
119881,0.22282148897647858
119882,0.1792888194322586
119883,0.17713604867458344
119885,0.37031030654907227
119886,0.21872356534004211
119887,0.18605442345142365
119892,0.1304362565279007
119893,0.7775740027427673
119893,0.7825846076011658
119893,0.7817545533180237
119893,0.7800928950309753
119893,0.7823923826217651
119893,0.7823760509490967
119894,0.4396008849143982
119895,0.10956381261348724
119896,0.4042503237724304
119897,0.23440147936344147
119898,0.2860996723175049
119899,0.23154498636722565
119900,0.30098220705986023
119900,0.26907509565353394
119901,0.3690910339355469
119902,0.31305837631225586
119903,0.3765707314014435
119903,0.3765707314014435
119907,0.2793469727039337
119908,0.26745349168777466
119909,0.2992509603500366
119910,0.2681722044944763
119911,0.10530008375644684
119912,0.5938262343406677
119912,0.6027145981788635
119913,0.5259896516799927
119913,0.5259896516799927
119913,0.5259896516799927
119913,0.5259896516799927
119913,0.5259896516799927
119913,0.5259896516799927
119913,0.5259896516799927
119914,0.21396899223327637
119915,0.4485476016998291
119916,0.3532831072807312
119917,0.45106279850006104
119918,0.2403831034898758
119919,0.7392332553863525
119919,0.7384107708930969
119919,0.7378929853439331
119919,0.737765908241272
119919,0.7331980466842651
119919,0.7354710102081299
119919,0.7356848120689392
119919,0.7362791895866394
119919,0.7375750541687012
119919,0.7370730042457581
119919,0.7376040816307068
119920,0.5316137075424194
119920,0.5134966969490051
119921,0.7008418440818787
119922,0.3838540315628052
119923,0.520758330821991
119924,0.24174673855304718
119925,0.21715034544467926
119926,0.21031911671161652
119927,0.17738424241542816
119928,0.23938249051570892
119929,0.3496362566947937
119930,0.371504545211792
119931,0.5257896184921265
119931,0.5257896184921265
119931,0.5257896184921265
119931,0.5257896184921265
119931,0.5257896184921265
119931,0.5257896184921265
119931,0.5257896184921265
119933,0.7557077407836914
119936,0.08921416103839874
119937,0.2430395632982254
119937,0.25245484709739685
119937,0.24411404132843018
119937,0.24477320909500122
119937,0.21852071583271027
119937,0.2372138947248459
119937,0.2474728524684906
119937,0.2109696865081787
119937,0.24337446689605713
119937,0.23735198378562927
119938,0.0017610094510018826
119939,0.5892481803894043
119939,0.6083914041519165
119939,0.5974315404891968
119939,0.5984619855880737
119943,0.34079352021217346
119947,0.3893546164035797
119948,0.5402607917785645
119949,0.44943782687187195
119950,0.5135632157325745
119951,0.2421441376209259
119951,0.228718101978302
119953,0.5138434171676636
119953,0.5248542428016663
119953,0.5138434171676636
119953,0.5248542428016663
119954,0.15162615478038788
119955,0.2659914195537567
119956,0.26379501819610596
119957,0.2376338541507721
119958,0.2611788809299469
119958,0.23350003361701965
119959,0.4631168246269226
119960,0.48989617824554443
119960,0.48499324917793274
119961,0.2700338065624237
119968,0.1801232248544693
119969,0.44501927495002747
119969,0.44501927495002747
119969,0.44501927495002747
119969,0.44501927495002747
119970,0.31095221638679504
119971,0.3487931489944458
119972,0.37772995233535767
119975,0.166632279753685
119976,0.35574445128440857
119977,0.33796384930610657
119977,0.33796384930610657
119977,0.33796384930610657
119978,0.1197219118475914
119979,0.11715377867221832
119981,0.5581800937652588
119982,0.5883125066757202
119982,0.5883125066757202
119982,0.5883125066757202
119983,0.0037727367598563433
119984,0.312796413898468
119985,0.13657718896865845
119986,0.5972525477409363
119986,0.6145073771476746
119986,0.5964027047157288
119986,0.6145073771476746
119986,0.5972525477409363
119986,0.5964027047157288
119987,0.23368121683597565
119988,0.6213701963424683
119988,0.6026691794395447
119988,0.6213701963424683
119988,0.6026691794395447
119988,0.6213701963424683
119988,0.6026691794395447
119988,0.650245726108551
119988,0.6026691794395447
119988,0.6213701963424683
119988,0.6026691794395447
119988,0.650245726108551
119988,0.6026691794395447
119988,0.650245726108551
119988,0.6026691794395447
119988,0.650245726108551
119988,0.6026691794395447
119988,0.6213701963424683
119988,0.6026691794395447
119988,0.650245726108551
119988,0.6026691794395447
119988,0.650245726108551
119988,0.6026691794395447
119988,0.650245726108551
119988,0.6213701963424683
119988,0.6213701963424683
119988,0.650245726108551
119988,0.650245726108551
119988,0.6213701963424683
119988,0.6213701963424683
119988,0.650245726108551
119988,0.6213701963424683
119988,0.6213701963424683
119988,0.650245726108551
119989,0.5668914318084717
119990,0.6552616357803345
119991,0.7260388731956482
119991,0.7260388731956482
119991,0.7260388731956482
119992,0.728355884552002
119993,0.28223904967308044
119994,0.28851160407066345
119995,0.3765919506549835
119996,0.6290643215179443
119996,0.6290643215179443
119997,0.13711179792881012
119998,0.5143214464187622
119998,0.5143214464187622
119999,0.434772253036499
120000,0.18269629776477814
120001,0.37211740016937256
120004,0.5566925406455994
120005,0.44362780451774597
120005,0.4177490472793579
120005,0.4214347302913666
120005,0.42225173115730286
120005,0.43586498498916626
120005,0.42748063802719116
120005,0.4304889738559723
120005,0.40519261360168457
120005,0.40498340129852295
120005,0.4095201790332794
120005,0.40719741582870483
120005,0.3871226906776428
120005,0.36226409673690796
120005,0.3983350396156311
120005,0.40268370509147644
120005,0.4028926193714142
120005,0.4043707549571991
120006,0.6844220161437988
120007,0.008460206910967827
120009,0.46698102355003357
120010,0.005888181738555431
120011,0.02856890670955181
120012,0.06822790205478668
120014,0.12042227387428284
120015,0.15674251317977905
120017,0.30358994007110596
120018,0.709452211856842
120022,0.5691808462142944
120023,0.11152062565088272
120024,0.7629591226577759
120025,0.8508862257003784
120025,0.8578348159790039
120026,0.44810768961906433
120026,0.46940746903419495
120027,0.34836632013320923
120030,0.5501899719238281
120031,0.5353098511695862
120032,0.35792598128318787
120033,0.6881160140037537
120034,0.6306546926498413
120035,0.7040119767189026
120035,0.7040119767189026
120036,0.49619820713996887
120037,0.7492896914482117
120037,0.7529004812240601
120037,0.7492896914482117
120037,0.7626184225082397
120037,0.7492896914482117
120037,0.7630098462104797
120037,0.7492896914482117
120037,0.7738587260246277
120037,0.7492896914482117
120037,0.7529004812240601
120037,0.7492896914482117
120037,0.7657303810119629
120037,0.7492896914482117
120037,0.7529004812240601
120037,0.7626184225082397
120037,0.7657797336578369
120037,0.7657303810119629
120037,0.7630098462104797
120037,0.7626184225082397
120037,0.7710502743721008
120037,0.7657797336578369
120037,0.7710502743721008
120037,0.7738587260246277
120037,0.7657303810119629
120037,0.7630098462104797
120037,0.7626184225082397
120037,0.7529004812240601
120037,0.7738587260246277
120037,0.7657797336578369
120037,0.7657797336578369
120037,0.7657303810119629
120037,0.7738587260246277
120037,0.7657797336578369
120037,0.7657303810119629
120037,0.7630098462104797
120037,0.7630098462104797
120037,0.7626184225082397
120037,0.7710502743721008
120037,0.7529004812240601
120037,0.7710502743721008
120037,0.7710502743721008
120037,0.7657303810119629
120037,0.7657797336578369
120037,0.7626184225082397
120037,0.7630098462104797
120037,0.7738587260246277
120037,0.7529004812240601
120037,0.7710502743721008
120037,0.7657797336578369
120037,0.7710502743721008
120037,0.7529004812240601
120037,0.7738587260246277
120037,0.7657303810119629
120037,0.7626184225082397
120037,0.7630098462104797
120037,0.7738587260246277
120038,0.7493011951446533
120038,0.7493011951446533
120038,0.7493011951446533
120039,0.7304761409759521
120039,0.7271225452423096
120040,0.3479224145412445
120040,0.3819267153739929
120040,0.31578612327575684
120041,0.291146844625473
120042,0.3086276650428772
120043,0.28584256768226624
120044,0.27613595128059387
120045,0.3354322910308838
120046,0.2533082067966461
120047,0.2580055296421051
120048,0.6090385913848877
120049,0.6126484274864197
120050,0.6303359866142273
120050,0.6154179573059082
120051,0.2127104252576828
120052,0.3805343806743622
120052,0.3805343806743622
120052,0.3805343806743622
120052,0.3805343806743622
120052,0.3805343806743622
120053,0.35381683707237244
120054,0.3687552511692047
120055,0.04290065914392471
120056,0.4411398768424988
120057,0.07432535290718079
120058,0.05830133706331253
120058,0.060057248920202255
120062,0.5972774028778076
120063,0.07997855544090271
120064,0.2508023977279663
120064,0.26450061798095703
120065,0.5460156202316284
120066,0.08289734274148941
120067,0.09158354252576828
120068,0.0879058912396431
120069,0.2845962941646576
120070,0.06619963049888611
120073,0.06879596412181854
120074,0.2205929458141327
120075,0.5231606364250183
120076,0.8468981981277466
120076,0.856388509273529
120076,0.8466733694076538
120076,0.856388509273529
120076,0.8468981981277466
120076,0.8466733694076538
120077,0.847650408744812
120077,0.847650408744812
120078,0.47155463695526123
120079,0.40400198101997375
120082,0.2596808671951294
120083,0.38424837589263916
120084,0.7541494369506836
120085,0.366802841424942
120086,0.6193106174468994
120087,0.5630542635917664
120087,0.5634531378746033
120087,0.5631338953971863
120087,0.5632240176200867
120088,0.27638915181159973
120088,0.25320732593536377
120088,0.2568408250808716
120088,0.2628048360347748
120088,0.263607382774353
120088,0.2639327943325043
120089,0.2219099998474121
120089,0.2219099998474121
120090,0.41134122014045715
120091,0.37802398204803467
120092,0.2329731434583664
120093,0.7175202965736389
120093,0.6903589367866516
120094,0.7716345191001892
120095,0.6574445962905884
120096,0.7703893780708313
120097,0.3023131489753723
120097,0.3167334198951721
120097,0.30214962363243103
120098,0.18252211809158325
120099,0.18191589415073395
120100,0.2314959019422531
120100,0.2558616101741791
120101,0.7320743203163147
120104,0.5693407654762268
120105,0.6646307706832886
120105,0.6646307706832886
120105,0.6646307706832886
120106,0.7659182548522949
120106,0.7659182548522949
120106,0.7659182548522949
120107,0.04981687292456627
120108,0.6546128988265991
120108,0.6303491592407227
120108,0.6742427349090576
120108,0.6303491592407227
120108,0.6716688275337219
120108,0.6303491592407227
120108,0.6614715456962585
120108,0.6303491592407227
120108,0.6439424157142639
120108,0.6303491592407227
120108,0.6770022511482239
120108,0.6303491592407227
120108,0.6772071719169617
120108,0.6742427349090576
120108,0.6742427349090576
120108,0.6376392841339111
120108,0.6772071719169617
120108,0.6770022511482239
120108,0.6770022511482239
120108,0.6772071719169617
120108,0.6412376165390015
120108,0.6376392841339111
120108,0.6716688275337219
120108,0.6716688275337219
120108,0.6614715456962585
120108,0.6439424157142639
120108,0.6412376165390015
120108,0.6614715456962585
120108,0.6546128988265991
120108,0.6376392841339111
120108,0.6772071719169617
120108,0.6546128988265991
120108,0.6439424157142639
120108,0.6770022511482239
120108,0.6716688275337219
120108,0.6412376165390015
120108,0.6439424157142639
120108,0.6412376165390015
120108,0.6546128988265991
120108,0.6376392841339111
120108,0.6742427349090576
120108,0.6439424157142639
120108,0.6614715456962585
120108,0.6546128988265991
120108,0.6412376165390015
120108,0.6742427349090576
120108,0.6772071719169617
120108,0.6770022511482239
120108,0.6376392841339111
120108,0.6614715456962585
120108,0.6546128988265991
120108,0.6716688275337219
120108,0.6770022511482239
120108,0.6742427349090576
120108,0.6614715456962585
120108,0.6439424157142639
120108,0.6716688275337219
120108,0.6376392841339111
120108,0.6412376165390015
120108,0.6772071719169617
120109,0.2630641460418701
120110,0.14597438275814056
120110,0.1615872085094452
120111,0.1976616233587265
120112,0.1927647441625595
120113,0.10914135724306107
120117,0.5003048777580261
120120,0.13429072499275208
120121,0.18487676978111267
120122,0.16323380172252655
120123,0.19251380860805511
120124,0.5775988698005676
120125,0.6100038290023804
120126,0.6332006454467773
120126,0.6332006454467773
120126,0.6332006454467773
120126,0.6332006454467773
120126,0.6332006454467773
120126,0.6332006454467773
120126,0.6332006454467773
120126,0.6332006454467773
120126,0.6332006454467773
120126,0.6332006454467773
120126,0.6332006454467773
120126,0.6332006454467773
120127,0.42937374114990234
120127,0.42937374114990234
120128,0.1504196673631668
120129,0.0757986456155777
120130,0.19933991134166718
120131,0.09726221114397049
120132,0.18096962571144104
120133,0.5996723175048828
120134,0.4845081865787506
120135,0.3186934292316437
120136,0.7077046632766724
120136,0.7006663084030151
120136,0.6974393129348755
120137,0.6909068822860718
120138,0.5679211020469666
120138,0.6017635464668274
120138,0.5679211020469666
120138,0.6017635464668274
120138,0.5699300765991211
120138,0.5978748202323914
120138,0.5699300765991211
120138,0.5978748202323914
120139,0.4966849684715271
120140,0.660767138004303
120140,0.6829042434692383
120141,0.6360776424407959
120142,0.5846199989318848
120143,0.611636221408844
120144,0.31993603706359863
120145,0.13145920634269714
120146,0.7638241052627563
120146,0.7745169997215271
120147,0.6611934900283813
120147,0.6811547875404358
120147,0.6499353647232056
120148,0.6067708134651184
120148,0.5822179317474365
120148,0.5742943286895752
120160,0.5419186949729919
120161,0.43048208951950073
120167,0.462204247713089
120168,0.4043761193752289
120169,0.3489144444465637
120170,0.12886162102222443
120170,0.12886162102222443
120171,0.08522944152355194
120172,0.654474675655365
120173,0.6239430904388428
120174,0.7795369625091553
120175,0.7285928130149841
120180,0.21971812844276428
120182,0.8430209159851074
120182,0.8401117324829102
120182,0.8415043950080872
120182,0.8379395604133606
120183,0.23096922039985657
120184,0.7915926575660706
120184,0.7915926575660706
120185,0.7638448476791382
120186,0.3673437535762787
120187,0.36405858397483826
120188,0.14693966507911682
120189,0.1043781191110611
120192,0.729042649269104
120193,0.7370768189430237
120193,0.7419053912162781
120194,0.5203732848167419
120195,0.5025806427001953
120195,0.4999268054962158
120195,0.5038679838180542
120195,0.4999268054962158
120195,0.5038679838180542
120195,0.4999268054962158
120195,0.5025806427001953
120195,0.4999268054962158
120195,0.5025806427001953
120195,0.4999268054962158
120195,0.5038679838180542
120195,0.4999268054962158
120195,0.5025806427001953
120195,0.4999268054962158
120195,0.5025806427001953
120195,0.5038679838180542
120195,0.5025806427001953
120195,0.5038679838180542
120195,0.5038679838180542
120195,0.5025806427001953
120195,0.5038679838180542
120196,0.3174678683280945
120197,0.3610457479953766
120199,0.16738465428352356
120202,0.7120699286460876
120203,0.22301986813545227
120204,0.24170172214508057
120205,0.13402260839939117
120206,0.1349681317806244
120207,0.6479809880256653
120207,0.6479809880256653
120208,0.17736683785915375
120208,0.17736683785915375
120209,0.37530678510665894
120209,0.4132849872112274
120210,0.08381278812885284
120213,0.2850186824798584
120214,0.25678741931915283
120215,0.3577810525894165
120216,0.36372384428977966
120218,0.5802716016769409
120219,0.5646206736564636
120219,0.5507012605667114
120219,0.5646206736564636
120219,0.5517322421073914
120219,0.5646206736564636
120219,0.5517322421073914
120219,0.5646206736564636
120219,0.5552483797073364
120219,0.5646206736564636
120219,0.5537379384040833
120219,0.5523446798324585
120219,0.5537379384040833
120219,0.5523446798324585
120219,0.5552483797073364
120219,0.5507012605667114
120219,0.5523446798324585
120219,0.5537379384040833
120219,0.5517322421073914
120219,0.5517322421073914
120219,0.5552483797073364
120219,0.5507012605667114
120219,0.5523446798324585
120219,0.5507012605667114
120219,0.5537379384040833
120219,0.5507012605667114
120219,0.5552483797073364
120219,0.5517322421073914
120219,0.5537379384040833
120219,0.5523446798324585
120219,0.5552483797073364
120220,0.48821285367012024
120221,0.5681752562522888
120222,0.6378223896026611
120226,0.8218658566474915
120227,0.8096397519111633
120228,0.812652051448822
120229,0.4172648787498474
120230,0.7436572313308716
120231,0.0029761656187474728
120232,0.833550751209259
120232,0.8497301340103149
120232,0.833550751209259
120232,0.8497301340103149
120232,0.833550751209259
120232,0.8497301340103149
120233,0.7657825350761414
120233,0.8045307397842407
120233,0.7657825350761414
120233,0.8045307397842407
120233,0.7657825350761414
120233,0.8045307397842407
120233,0.7657825350761414
120233,0.8045307397842407
120233,0.7657825350761414
120233,0.8049429059028625
120233,0.7657825350761414
120233,0.8045307397842407
120233,0.7657825350761414
120233,0.8045307397842407
120233,0.7657825350761414
120233,0.8045307397842407
120233,0.763384222984314
120233,0.8045307397842407
120233,0.7657825350761414
120233,0.8045307397842407
120233,0.7657825350761414
120233,0.8045307397842407
120233,0.7657825350761414
120233,0.8045307397842407
120233,0.7657825350761414
120233,0.8045307397842407
120234,0.7578569650650024
120234,0.7578569650650024
120234,0.7578569650650024
120234,0.7578569650650024
120234,0.7578569650650024
120234,0.7578569650650024
120236,0.28570467233657837
120237,0.37692975997924805
120238,0.14137855172157288
120240,0.29858869314193726
120241,0.22458699345588684
120241,0.23122209310531616
120242,0.6895179748535156
120243,0.5380735397338867
120244,0.5486106872558594
120245,0.5485292077064514
120246,0.6041857004165649
120246,0.6041857004165649
120246,0.6041857004165649
120246,0.6041857004165649
120247,0.5740669965744019
120248,0.526077926158905
120249,0.6799693703651428
120249,0.6799693703651428
120250,0.4818233847618103
120250,0.5226141810417175
120251,0.5249584317207336
120252,0.6967102885246277
120253,0.3279556632041931
120253,0.33996567130088806
120254,0.593773365020752
120254,0.5984624624252319
120255,0.6996985673904419
120255,0.6983941197395325
120257,0.8551113605499268
120261,0.22725257277488708
120262,0.2745378613471985
120262,0.2745378613471985
120262,0.2433667927980423
120262,0.2745378613471985
120263,0.04826360568404198
120264,0.3175165057182312
120264,0.33621492981910706
120264,0.3175165057182312
120264,0.33621492981910706
120265,0.0657324269413948
120266,0.13847576081752777
120267,0.10929954797029495
120268,0.1443847119808197
120269,0.10322477668523788
120270,0.13437508046627045
120271,0.23477493226528168
120272,0.2505325675010681
120273,0.10474788397550583
120274,0.10308987647294998
120278,0.7358129024505615
120279,0.2864411473274231
120280,0.385110467672348
120280,0.480724960565567
120280,0.385110467672348
120281,0.34088459610939026
120282,0.2849717140197754
120284,0.10909326374530792
120285,0.11247530579566956
120286,0.18434062600135803
120287,0.06277845799922943
120288,0.05638935789465904
120289,0.5615927577018738
120290,0.6469345092773438
120293,0.612343430519104
120293,0.5620455741882324
120293,0.5873076915740967
120293,0.5983403325080872
120294,0.1867925077676773
120295,0.0813920721411705
120296,0.5641774535179138
120297,0.5210132002830505
120298,0.4932612478733063
120300,0.29268813133239746
120300,0.31898802518844604
120300,0.29268813133239746
120300,0.31898802518844604
120300,0.31898802518844604
120300,0.31898802518844604
120300,0.31898802518844604
120300,0.31898802518844604
120301,0.0004271985380910337
120302,0.26773104071617126
120306,0.28896722197532654
120306,0.28896722197532654
120306,0.28896722197532654
120306,0.28896722197532654
120307,0.09353921562433243
120308,0.2936874330043793
